hour_start,consumption,temperature_2m,precipitation,day_of_week
2024-06-19 05:00:00,1.38,12.315,0.0,2
2024-06-19 06:00:00,0.47,12.515,0.0,2
2024-06-19 07:00:00,0.63,12.865,0.0,2
2024-06-19 08:00:00,0.25,14.015,0.0,2
2024-06-19 09:00:00,0.61,15.415,0.0,2
2024-06-19 10:00:00,1.43,16.565,0.0,2
2024-06-19 11:00:00,3.14,16.965,0.0,2
2024-06-19 12:00:00,2.17,17.515,0.0,2
2024-06-19 13:00:00,1.45,18.415,0.0,2
2024-06-19 14:00:00,3.66,18.365,0.0,2
2024-06-19 15:00:00,3.83,19.015,0.0,2
2024-06-19 16:00:00,1.97,18.865,0.0,2
2024-06-19 17:00:00,2.53,19.665,0.0,2
2024-06-19 18:00:00,3.79,18.715,0.0,2
2024-06-19 19:00:00,4.28,16.065,0.0,2
2024-06-19 20:00:00,1.87,14.765,0.0,2
2024-06-19 21:00:00,3.61,14.015,0.0,2
2024-06-19 22:00:00,2.86,12.865,0.0,2
2024-06-19 23:00:00,1.07,11.665,0.0,2
2024-06-20 00:00:00,1.76,10.815,0.0,3
2024-06-20 01:00:00,2.66,9.965,0.0,3
2024-06-20 02:00:00,1.69,9.565,0.0,3
2024-06-20 03:00:00,0.85,9.215,0.0,3
2024-06-20 04:00:00,0.48,8.715,0.0,3
2024-06-20 05:00:00,0.47,8.315,0.0,3
2024-06-20 06:00:00,1.89,9.915,0.0,3
2024-06-20 07:00:00,0.85,11.965,0.0,3
2024-06-20 08:00:00,0.75,14.015,0.0,3
2024-06-20 09:00:00,1.77,15.765,0.0,3
2024-06-20 10:00:00,1.58,17.165,0.0,3
2024-06-20 11:00:00,1.93,18.315,0.0,3
2024-06-20 12:00:00,0.97,19.015,0.0,3
2024-06-20 13:00:00,4.08,19.815,0.0,3
2024-06-20 14:00:00,3.03,20.315,0.0,3
2024-06-20 15:00:00,3.05,20.765,0.0,3
2024-06-20 16:00:00,1.19,21.115,0.0,3
2024-06-20 17:00:00,1.35,21.165,0.0,3
2024-06-20 18:00:00,1.86,20.615,0.0,3
2024-06-20 19:00:00,1.2,19.515,0.0,3
2024-06-20 20:00:00,2.87,17.265,0.0,3
2024-06-20 21:00:00,2.15,15.315,0.0,3
2024-06-20 22:00:00,2.56,14.065,0.0,3
2024-06-20 23:00:00,1.37,12.915,0.0,3
2024-06-21 00:00:00,1.32,11.415,0.0,4
2024-06-21 01:00:00,1.56,12.515,0.0,4
2024-06-21 02:00:00,1.14,12.365,0.0,4
2024-06-21 03:00:00,1.61,12.065,0.0,4
2024-06-21 04:00:00,0.26,11.815,0.0,4
2024-06-21 05:00:00,0.86,10.865,0.0,4
2024-06-21 06:00:00,2.57,11.415,0.0,4
2024-06-21 07:00:00,0.36,13.315,0.0,4
2024-06-21 08:00:00,0.64,15.665,0.0,4
2024-06-21 09:00:00,0.44,17.965,0.0,4
2024-06-21 10:00:00,3.17,19.815,0.0,4
2024-06-21 11:00:00,2.38,21.165,0.0,4
2024-06-21 12:00:00,3.25,21.715,0.0,4
2024-06-21 13:00:00,2.44,22.415,0.0,4
2024-06-21 14:00:00,0.93,22.915,0.0,4
2024-06-21 15:00:00,2.02,23.015,0.0,4
2024-06-21 16:00:00,1.11,22.565,0.0,4
2024-06-21 17:00:00,3.55,21.815,0.0,4
2024-06-21 18:00:00,1.54,21.665,0.0,4
2024-06-21 19:00:00,0.86,20.015,0.0,4
2024-06-21 20:00:00,1.32,18.065,0.0,4
2024-06-21 21:00:00,1.62,16.265,0.0,4
2024-06-21 22:00:00,1.23,14.915,0.5,4
2024-06-21 23:00:00,2.6,14.615,0.0,4
2024-06-22 00:00:00,3.06,13.965,0.0,5
2024-06-22 01:00:00,0.95,13.615,0.0,5
2024-06-22 02:00:00,2.05,13.615,0.1,5
2024-06-22 03:00:00,1.28,13.965,0.3,5
2024-06-22 04:00:00,0.44,14.015,0.1,5
2024-06-22 05:00:00,0.5,14.065,0.0,5
2024-06-22 06:00:00,0.67,14.415,0.0,5
2024-06-22 07:00:00,0.55,15.165,0.0,5
2024-06-22 08:00:00,0.18,15.765,0.1,5
2024-06-22 09:00:00,0.34,16.615,0.1,5
2024-06-22 10:00:00,1.39,17.515,0.2,5
2024-06-22 11:00:00,1.7,18.215,0.2,5
2024-06-22 12:00:00,2.34,19.665,0.2,5
2024-06-22 13:00:00,2.74,20.565,0.2,5
2024-06-22 14:00:00,2.01,20.315,0.0,5
2024-06-22 15:00:00,1.01,21.215,0.0,5
2024-06-22 16:00:00,2.31,21.915,0.0,5
2024-06-22 17:00:00,3.51,21.765,0.0,5
2024-06-22 18:00:00,2.11,21.515,0.0,5
2024-06-22 19:00:00,4.46,21.165,0.0,5
2024-06-22 20:00:00,2.17,19.715,0.0,5
2024-06-22 21:00:00,3.21,17.965,0.0,5
2024-06-22 22:00:00,2.13,16.415,0.0,5
2024-06-22 23:00:00,1.23,15.165,0.0,5
2024-06-23 00:00:00,2.31,14.015,0.0,6
2024-06-23 01:00:00,1.6,13.115,0.0,6
2024-06-23 02:00:00,0.81,12.565,0.0,6
2024-06-23 03:00:00,1.67,11.865,0.0,6
2024-06-23 04:00:00,0.31,11.215,0.0,6
2024-06-23 05:00:00,0.15,10.715,0.0,6
2024-06-23 06:00:00,0.74,11.765,0.0,6
2024-06-23 07:00:00,1.99,13.415,0.0,6
2024-06-23 08:00:00,1.49,15.415,0.0,6
2024-06-23 09:00:00,1.88,17.215,0.0,6
2024-06-23 10:00:00,3.03,18.965,0.0,6
2024-06-23 11:00:00,1.49,19.865,0.0,6
2024-06-23 12:00:00,1.21,20.465,0.0,6
2024-06-23 13:00:00,1.38,21.315,0.0,6
2024-06-23 14:00:00,0.91,21.765,0.0,6
2024-06-23 15:00:00,3.48,22.265,0.0,6
2024-06-23 16:00:00,3.9,22.715,0.0,6
2024-06-23 17:00:00,1.84,22.765,0.0,6
2024-06-23 18:00:00,1.62,22.565,0.0,6
2024-06-23 19:00:00,2.1,22.365,0.0,6
2024-06-23 20:00:00,3.0,21.865,0.0,6
2024-06-23 21:00:00,2.67,20.815,0.0,6
2024-06-23 22:00:00,1.34,19.665,0.0,6
2024-06-23 23:00:00,1.24,18.165,0.0,6
2024-06-24 00:00:00,1.18,17.515,0.0,0
2024-06-24 01:00:00,0.97,16.765,0.0,0
2024-06-24 02:00:00,1.02,15.765,0.0,0
2024-06-24 03:00:00,0.66,15.265,0.0,0
2024-06-24 04:00:00,0.5,14.765,0.0,0
2024-06-24 05:00:00,0.84,13.965,0.0,0
2024-06-24 06:00:00,1.11,15.165,0.0,0
2024-06-24 07:00:00,2.27,16.765,0.0,0
2024-06-24 08:00:00,3.03,18.615,0.0,0
2024-06-24 09:00:00,1.47,20.215,0.0,0
2024-06-24 10:00:00,1.03,21.715,0.0,0
2024-06-24 11:00:00,0.73,22.765,0.0,0
2024-06-24 12:00:00,1.02,23.715,0.0,0
2024-06-24 13:00:00,1.97,24.415,0.0,0
2024-06-24 14:00:00,2.8,24.965,0.0,0
2024-06-24 15:00:00,1.03,26.115,0.0,0
2024-06-24 16:00:00,2.4,26.215,0.0,0
2024-06-24 17:00:00,1.11,26.015,0.0,0
2024-06-24 18:00:00,1.67,26.465,0.0,0
2024-06-24 19:00:00,2.58,25.915,0.0,0
2024-06-24 20:00:00,2.59,23.215,0.0,0
2024-06-24 21:00:00,4.0,21.165,0.0,0
2024-06-24 22:00:00,1.91,18.965,0.0,0
2024-06-24 23:00:00,0.96,17.565,0.0,0
2024-06-25 00:00:00,1.02,16.415,0.0,1
2024-06-25 01:00:00,1.09,15.415,0.0,1
2024-06-25 02:00:00,0.66,14.865,0.0,1
2024-06-25 03:00:00,1.05,13.915,0.0,1
2024-06-25 04:00:00,0.59,14.165,0.0,1
2024-06-25 05:00:00,0.25,14.265,0.0,1
2024-06-25 06:00:00,0.46,14.465,0.0,1
2024-06-25 07:00:00,1.99,16.415,0.0,1
2024-06-25 08:00:00,2.59,18.565,0.0,1
2024-06-25 09:00:00,1.99,20.515,0.0,1
2024-06-25 10:00:00,2.08,22.215,0.0,1
2024-06-25 11:00:00,0.82,23.715,0.0,1
2024-06-25 12:00:00,1.38,24.815,0.0,1
2024-06-25 13:00:00,1.6,26.165,0.0,1
2024-06-25 14:00:00,1.23,26.965,0.0,1
2024-06-25 15:00:00,1.11,27.715,0.0,1
2024-06-25 16:00:00,1.19,28.115,0.0,1
2024-06-25 17:00:00,1.39,27.865,0.0,1
2024-06-25 18:00:00,2.27,26.115,0.0,1
2024-06-25 19:00:00,3.05,24.065,0.0,1
2024-06-25 20:00:00,1.63,23.165,0.0,1
2024-06-25 21:00:00,0.97,20.815,0.0,1
2024-06-25 22:00:00,1.64,18.965,0.0,1
2024-06-25 23:00:00,1.63,17.865,0.0,1
2024-06-26 00:00:00,0.76,16.815,0.0,2
2024-06-26 01:00:00,0.5,16.015,0.0,2
2024-06-26 02:00:00,0.76,15.215,0.0,2
2024-06-26 03:00:00,0.91,15.015,0.0,2
2024-06-26 04:00:00,0.4,14.515,0.0,2
2024-06-26 05:00:00,0.19,14.265,0.0,2
2024-06-26 06:00:00,0.47,15.415,0.0,2
2024-06-26 07:00:00,2.03,17.015,0.0,2
2024-06-26 08:00:00,1.78,18.865,0.0,2
2024-06-26 09:00:00,2.91,20.715,0.0,2
2024-06-26 10:00:00,1.09,22.565,0.0,2
2024-06-26 11:00:00,0.6,24.115,0.0,2
2024-06-26 12:00:00,0.66,25.415,0.0,2
2024-06-26 13:00:00,1.5,26.565,0.0,2
2024-06-26 14:00:00,3.27,26.665,0.0,2
2024-06-26 15:00:00,1.06,26.415,0.0,2
2024-06-26 16:00:00,2.18,26.615,0.0,2
2024-06-26 17:00:00,1.27,27.165,0.0,2
2024-06-26 18:00:00,2.64,27.215,0.0,2
2024-06-26 19:00:00,1.16,27.415,0.0,2
2024-06-26 20:00:00,2.86,25.915,0.0,2
2024-06-26 21:00:00,1.68,23.465,0.0,2
2024-06-26 22:00:00,1.91,21.715,0.0,2
2024-06-26 23:00:00,3.96,20.965,0.0,2
2024-06-27 00:00:00,2.15,20.115,0.0,3
2024-06-27 01:00:00,2.95,19.365,0.0,3
2024-06-27 02:00:00,1.03,19.065,0.0,3
2024-06-27 03:00:00,0.67,18.065,0.0,3
2024-06-27 04:00:00,0.51,17.315,0.0,3
2024-06-27 05:00:00,0.72,16.315,0.0,3
2024-06-27 06:00:00,0.23,17.015,0.0,3
2024-06-27 07:00:00,1.88,18.115,0.0,3
2024-06-27 08:00:00,1.7,18.965,0.0,3
2024-06-27 09:00:00,0.45,19.365,0.0,3
2024-06-27 10:00:00,1.55,21.015,0.0,3
2024-06-27 11:00:00,1.54,22.465,0.0,3
2024-06-27 12:00:00,1.64,24.065,0.0,3
2024-06-27 13:00:00,1.61,22.415,0.0,3
2024-06-27 14:00:00,0.97,22.115,0.0,3
2024-06-27 15:00:00,0.88,22.965,0.0,3
2024-06-27 16:00:00,1.26,22.865,0.0,3
2024-06-27 17:00:00,0.97,22.115,0.0,3
2024-06-27 18:00:00,1.4,21.765,0.0,3
2024-06-27 19:00:00,1.28,21.315,0.0,3
2024-06-27 20:00:00,2.17,19.465,0.0,3
2024-06-27 21:00:00,2.41,17.665,0.0,3
2024-06-27 22:00:00,2.52,16.065,0.0,3
2024-06-27 23:00:00,1.44,15.015,0.0,3
2024-06-28 00:00:00,1.32,14.415,0.0,4
2024-06-28 01:00:00,1.38,13.865,0.0,4
2024-06-28 02:00:00,0.57,13.365,0.0,4
2024-06-28 03:00:00,1.18,13.015,0.0,4
2024-06-28 04:00:00,0.17,12.615,0.0,4
2024-06-28 05:00:00,0.17,12.265,0.0,4
2024-06-28 06:00:00,0.19,12.815,0.0,4
2024-06-28 07:00:00,1.61,14.065,0.0,4
2024-06-28 08:00:00,1.12,15.415,0.0,4
2024-06-28 09:00:00,0.96,16.865,0.0,4
2024-06-28 10:00:00,0.97,18.015,0.0,4
2024-06-28 11:00:00,1.13,18.265,0.0,4
2024-06-28 12:00:00,3.2,21.165,0.0,4
2024-06-28 13:00:00,3.64,21.365,0.0,4
2024-06-28 14:00:00,2.38,19.915,0.0,4
2024-06-28 15:00:00,1.81,19.665,0.0,4
2024-06-28 16:00:00,1.31,19.765,0.0,4
2024-06-28 17:00:00,0.97,19.615,0.0,4
2024-06-28 18:00:00,1.84,19.565,0.0,4
2024-06-28 19:00:00,2.59,19.415,0.0,4
2024-06-28 20:00:00,2.57,18.815,0.0,4
2024-06-28 21:00:00,3.48,17.115,0.0,4
2024-06-28 22:00:00,4.49,16.265,0.0,4
2024-06-28 23:00:00,4.44,15.465,0.0,4
2024-06-29 00:00:00,3.17,14.515,0.0,5
2024-06-29 01:00:00,1.64,13.215,0.0,5
2024-06-29 02:00:00,1.29,12.315,0.0,5
2024-06-29 03:00:00,1.68,11.715,0.0,5
2024-06-29 04:00:00,0.57,11.015,0.0,5
2024-06-29 05:00:00,0.57,10.565,0.0,5
2024-06-29 06:00:00,0.38,11.665,0.0,5
2024-06-29 07:00:00,2.16,12.915,0.0,5
2024-06-29 08:00:00,3.36,14.665,0.0,5
2024-06-29 09:00:00,2.05,16.315,0.0,5
2024-06-29 10:00:00,1.29,17.915,0.0,5
2024-06-29 11:00:00,2.04,19.215,0.0,5
2024-06-29 12:00:00,1.93,20.265,0.0,5
2024-06-29 13:00:00,3.97,21.115,0.0,5
2024-06-29 14:00:00,4.26,21.965,0.0,5
2024-06-29 15:00:00,1.56,22.515,0.0,5
2024-06-29 16:00:00,2.79,22.765,0.0,5
2024-06-29 17:00:00,2.07,22.715,0.0,5
2024-06-29 18:00:00,1.83,22.565,0.0,5
2024-06-29 19:00:00,2.04,22.415,0.0,5
2024-06-29 20:00:00,2.01,21.365,0.0,5
2024-06-29 21:00:00,3.74,19.365,0.0,5
2024-06-29 22:00:00,2.7,19.065,0.0,5
2024-06-29 23:00:00,2.35,17.865,0.0,5
2024-06-30 00:00:00,2.56,16.115,0.0,6
2024-06-30 01:00:00,0.74,16.565,0.0,6
2024-06-30 02:00:00,1.24,16.715,0.0,6
2024-06-30 03:00:00,0.9,16.965,0.0,6
2024-06-30 04:00:00,0.45,17.265,0.0,6
2024-06-30 05:00:00,0.39,17.065,0.0,6
2024-06-30 06:00:00,0.98,16.865,0.0,6
2024-06-30 07:00:00,0.87,16.715,0.0,6
2024-06-30 08:00:00,0.97,17.315,0.0,6
2024-06-30 09:00:00,0.33,16.965,0.0,6
2024-06-30 10:00:00,3.04,15.415,0.3,6
2024-06-30 11:00:00,3.65,15.465,0.4,6
2024-06-30 12:00:00,2.04,15.765,0.0,6
2024-06-30 13:00:00,2.78,18.515,0.0,6
2024-06-30 14:00:00,2.45,17.665,0.0,6
2024-06-30 15:00:00,2.51,19.765,0.0,6
2024-06-30 16:00:00,1.2,19.515,0.0,6
2024-06-30 17:00:00,1.91,18.765,0.0,6
2024-06-30 18:00:00,1.84,17.465,0.0,6
2024-06-30 19:00:00,1.06,17.215,0.0,6
2024-06-30 20:00:00,2.27,16.815,0.0,6
2024-06-30 21:00:00,3.47,16.315,0.0,6
2024-06-30 22:00:00,2.35,16.015,0.0,6
2024-06-30 23:00:00,1.38,15.665,0.0,6
2024-07-01 00:00:00,1.1,15.065,0.0,0
2024-07-01 01:00:00,0.76,14.565,0.0,0
2024-07-01 02:00:00,0.48,14.715,0.0,0
2024-07-01 03:00:00,1.14,14.365,0.0,0
2024-07-01 04:00:00,0.26,13.915,0.0,0
2024-07-01 05:00:00,0.2,13.415,0.0,0
2024-07-01 06:00:00,0.48,13.065,0.0,0
2024-07-01 07:00:00,0.25,13.415,0.0,0
2024-07-01 08:00:00,0.29,14.615,0.0,0
2024-07-01 09:00:00,2.26,16.265,0.0,0
2024-07-01 10:00:00,1.55,17.365,0.0,0
2024-07-01 11:00:00,1.48,17.315,0.0,0
2024-07-01 12:00:00,1.31,18.165,0.0,0
2024-07-01 13:00:00,2.56,18.515,0.0,0
2024-07-01 14:00:00,2.54,18.815,0.0,0
2024-07-01 15:00:00,3.91,19.365,0.0,0
2024-07-01 16:00:00,2.55,19.365,0.0,0
2024-07-01 17:00:00,2.31,19.215,0.0,0
2024-07-01 18:00:00,3.91,18.365,0.0,0
2024-07-01 19:00:00,4.88,18.215,0.0,0
2024-07-01 20:00:00,3.14,17.365,0.0,0
2024-07-01 21:00:00,2.15,17.065,0.0,0
2024-07-01 22:00:00,1.56,16.865,0.0,0
2024-07-01 23:00:00,1.82,16.765,0.0,0
2024-07-02 00:00:00,2.35,16.715,0.0,1
2024-07-02 01:00:00,0.84,16.365,0.0,1
2024-07-02 02:00:00,0.85,15.465,0.0,1
2024-07-02 03:00:00,2.05,14.315,0.0,1
2024-07-02 04:00:00,0.51,13.715,0.0,1
2024-07-02 05:00:00,0.43,13.265,0.0,1
2024-07-02 06:00:00,0.62,13.215,0.0,1
2024-07-02 07:00:00,0.38,13.515,0.0,1
2024-07-02 08:00:00,0.24,14.415,0.0,1
2024-07-02 09:00:00,1.91,14.715,0.0,1
2024-07-02 10:00:00,2.39,15.015,0.0,1
2024-07-02 11:00:00,1.14,15.215,0.0,1
2024-07-02 12:00:00,1.57,15.665,0.1,1
2024-07-02 13:00:00,1.27,16.415,0.1,1
2024-07-02 14:00:00,3.59,15.515,0.2,1
2024-07-02 15:00:00,2.86,16.165,0.0,1
2024-07-02 16:00:00,1.04,16.765,0.0,1
2024-07-02 17:00:00,1.29,16.915,0.0,1
2024-07-02 18:00:00,1.23,17.615,0.0,1
2024-07-02 19:00:00,1.75,17.515,0.0,1
2024-07-02 20:00:00,2.34,17.065,0.0,1
2024-07-02 21:00:00,2.83,15.615,0.0,1
2024-07-02 22:00:00,1.87,14.015,0.0,1
2024-07-02 23:00:00,1.13,12.815,0.0,1
2024-07-03 00:00:00,1.36,12.665,0.0,2
2024-07-03 01:00:00,0.93,12.665,0.0,2
2024-07-03 02:00:00,0.99,13.715,0.0,2
2024-07-03 03:00:00,1.55,13.265,0.0,2
2024-07-03 04:00:00,0.51,12.615,0.1,2
2024-07-03 05:00:00,0.81,12.715,0.7,2
2024-07-03 06:00:00,0.24,12.515,1.1,2
2024-07-03 07:00:00,0.42,12.715,0.1,2
2024-07-03 08:00:00,2.07,12.965,0.0,2
2024-07-03 09:00:00,1.57,13.315,0.0,2
2024-07-03 10:00:00,1.54,14.565,0.0,2
2024-07-03 11:00:00,3.45,15.815,0.0,2
2024-07-03 12:00:00,2.31,16.465,0.0,2
2024-07-03 13:00:00,2.61,16.615,0.0,2
2024-07-03 14:00:00,4.16,16.965,0.0,2
2024-07-03 15:00:00,2.06,17.065,0.0,2
2024-07-03 16:00:00,0.91,17.165,0.0,2
2024-07-03 17:00:00,1.54,17.765,0.0,2
2024-07-03 18:00:00,1.46,18.315,0.0,2
2024-07-03 19:00:00,1.22,18.165,0.0,2
2024-07-03 20:00:00,2.11,17.915,0.0,2
2024-07-03 21:00:00,1.68,17.265,0.0,2
2024-07-03 22:00:00,1.47,16.815,0.0,2
2024-07-03 23:00:00,1.26,15.515,0.0,2
2024-07-04 00:00:00,1.4,15.365,0.1,3
2024-07-04 01:00:00,0.75,14.465,0.4,3
2024-07-04 02:00:00,0.54,14.465,0.0,3
2024-07-04 03:00:00,1.81,13.765,0.0,3
2024-07-04 04:00:00,0.62,13.115,0.0,3
2024-07-04 05:00:00,0.21,12.415,0.0,3
2024-07-04 06:00:00,0.61,12.465,0.0,3
2024-07-04 07:00:00,0.35,13.115,0.0,3
2024-07-04 08:00:00,2.62,13.665,0.0,3
2024-07-04 09:00:00,2.81,14.615,0.0,3
2024-07-04 10:00:00,2.76,15.915,0.0,3
2024-07-04 11:00:00,3.67,17.315,0.0,3
2024-07-04 12:00:00,2.87,18.665,0.0,3
2024-07-04 13:00:00,2.16,19.715,0.0,3
2024-07-04 14:00:00,2.13,18.815,0.0,3
2024-07-04 15:00:00,2.88,19.115,0.0,3
2024-07-04 16:00:00,2.98,19.615,0.0,3
2024-07-04 17:00:00,3.39,19.515,0.0,3
2024-07-04 18:00:00,3.87,18.315,0.0,3
2024-07-04 19:00:00,2.33,17.615,0.0,3
2024-07-04 20:00:00,3.55,16.965,0.0,3
2024-07-04 21:00:00,3.93,16.165,0.0,3
2024-07-04 22:00:00,2.54,15.565,0.0,3
2024-07-04 23:00:00,1.58,14.465,0.0,3
2024-07-05 00:00:00,1.35,14.415,0.0,4
2024-07-05 01:00:00,1.46,14.065,0.0,4
2024-07-05 02:00:00,0.92,14.165,0.0,4
2024-07-05 03:00:00,2.57,14.065,0.0,4
2024-07-05 04:00:00,0.64,13.715,0.0,4
2024-07-05 05:00:00,0.23,13.565,0.0,4
2024-07-05 06:00:00,0.15,13.615,0.1,4
2024-07-05 07:00:00,1.22,13.915,0.5,4
2024-07-05 08:00:00,2.44,14.565,1.1,4
2024-07-05 09:00:00,2.94,14.615,2.8,4
2024-07-05 10:00:00,0.71,15.315,1.2,4
2024-07-05 11:00:00,1.73,17.165,0.6,4
2024-07-05 12:00:00,2.81,17.965,0.5,4
2024-07-05 13:00:00,2.47,18.715,0.5,4
2024-07-05 14:00:00,3.08,19.965,0.6,4
2024-07-05 15:00:00,3.01,21.015,0.2,4
2024-07-05 16:00:00,1.26,20.065,0.4,4
2024-07-05 17:00:00,1.66,18.065,0.6,4
2024-07-05 18:00:00,1.2,17.765,0.4,4
2024-07-05 19:00:00,1.77,16.765,1.6,4
2024-07-05 20:00:00,2.71,16.415,2.3,4
2024-07-05 21:00:00,1.52,16.365,2.2,4
2024-07-05 22:00:00,2.59,16.365,1.8,4
2024-07-05 23:00:00,2.04,16.465,1.1,4
2024-07-06 00:00:00,1.08,16.265,1.2,5
2024-07-06 01:00:00,1.26,16.215,0.8,5
2024-07-06 02:00:00,1.2,15.665,0.4,5
2024-07-06 03:00:00,1.94,15.265,1.5,5
2024-07-06 04:00:00,0.53,15.065,0.7,5
2024-07-06 05:00:00,0.24,15.615,0.0,5
2024-07-06 06:00:00,0.23,14.815,0.1,5
2024-07-06 07:00:00,0.85,14.115,0.2,5
2024-07-06 08:00:00,2.96,13.615,0.2,5
2024-07-06 09:00:00,3.37,14.065,0.1,5
2024-07-06 10:00:00,1.49,13.315,1.8,5
2024-07-06 11:00:00,1.56,13.265,1.4,5
2024-07-06 12:00:00,1.91,14.465,0.2,5
2024-07-06 13:00:00,2.72,16.065,0.1,5
2024-07-06 14:00:00,1.37,13.715,0.3,5
2024-07-06 15:00:00,1.83,13.665,0.7,5
2024-07-06 16:00:00,1.37,15.015,0.1,5
2024-07-06 17:00:00,0.94,16.015,0.1,5
2024-07-06 18:00:00,1.23,16.265,0.0,5
2024-07-06 19:00:00,1.52,15.665,0.0,5
2024-07-06 20:00:00,2.86,14.765,0.0,5
2024-07-06 21:00:00,1.69,13.665,0.0,5
2024-07-06 22:00:00,0.65,12.865,0.0,5
2024-07-06 23:00:00,0.72,12.065,0.0,5
2024-07-07 00:00:00,1.09,11.115,0.0,6
2024-07-07 01:00:00,1.28,10.265,0.0,6
2024-07-07 02:00:00,1.05,10.215,0.0,6
2024-07-07 03:00:00,1.91,10.265,0.0,6
2024-07-07 04:00:00,0.53,10.115,0.0,6
2024-07-07 05:00:00,0.19,10.115,0.0,6
2024-07-07 06:00:00,0.26,10.915,0.0,6
2024-07-07 07:00:00,0.08,12.265,0.0,6
2024-07-07 08:00:00,0.17,13.365,0.0,6
2024-07-07 09:00:00,2.57,15.065,0.0,6
2024-07-07 10:00:00,2.05,15.865,0.0,6
2024-07-07 11:00:00,2.31,15.015,0.4,6
2024-07-07 12:00:00,1.28,17.365,0.2,6
2024-07-07 13:00:00,2.55,16.915,0.0,6
2024-07-07 14:00:00,1.98,16.965,0.7,6
2024-07-07 15:00:00,1.26,15.665,3.4,6
2024-07-07 16:00:00,1.48,15.415,2.7,6
2024-07-07 17:00:00,3.44,15.065,0.1,6
2024-07-07 18:00:00,2.29,17.215,0.0,6
2024-07-07 19:00:00,1.75,16.465,1.5,6
2024-07-07 20:00:00,1.24,14.315,1.3,6
2024-07-07 21:00:00,2.77,13.615,0.0,6
2024-07-07 22:00:00,2.23,12.665,0.0,6
2024-07-07 23:00:00,1.25,12.065,0.0,6
2024-07-08 00:00:00,1.9,11.665,0.0,0
2024-07-08 01:00:00,1.39,11.115,0.0,0
2024-07-08 02:00:00,1.4,10.815,0.0,0
2024-07-08 03:00:00,1.93,10.315,0.0,0
2024-07-08 04:00:00,0.47,9.315,0.0,0
2024-07-08 05:00:00,0.2,9.015,0.0,0
2024-07-08 06:00:00,0.16,10.415,0.0,0
2024-07-08 07:00:00,0.15,12.165,0.0,0
2024-07-08 08:00:00,3.01,14.115,0.0,0
2024-07-08 09:00:00,3.45,16.115,0.0,0
2024-07-08 10:00:00,2.84,17.215,0.0,0
2024-07-08 11:00:00,2.01,18.515,0.0,0
2024-07-08 12:00:00,1.19,18.715,0.1,0
2024-07-08 13:00:00,2.23,18.315,0.2,0
2024-07-08 14:00:00,3.93,17.765,0.3,0
2024-07-08 15:00:00,1.68,17.765,0.1,0
2024-07-08 16:00:00,1.23,17.865,0.2,0
2024-07-08 17:00:00,2.18,17.315,0.1,0
2024-07-08 18:00:00,3.88,17.165,0.1,0
2024-07-08 19:00:00,1.32,16.465,0.0,0
2024-07-08 20:00:00,0.61,15.665,0.5,0
2024-07-08 21:00:00,1.94,14.965,1.1,0
2024-07-08 22:00:00,3.11,14.715,1.1,0
2024-07-08 23:00:00,1.63,14.715,0.8,0
2024-07-09 00:00:00,3.04,14.865,1.6,1
2024-07-09 01:00:00,1.44,15.115,1.7,1
2024-07-09 02:00:00,1.19,15.215,0.9,1
2024-07-09 03:00:00,1.3,15.415,0.2,1
2024-07-09 04:00:00,0.42,15.265,1.4,1
2024-07-09 05:00:00,1.37,15.265,0.2,1
2024-07-09 06:00:00,0.63,15.465,0.0,1
2024-07-09 07:00:00,1.47,16.265,0.0,1
2024-07-09 08:00:00,3.15,17.165,0.0,1
2024-07-09 09:00:00,3.43,18.215,0.0,1
2024-07-09 10:00:00,0.7,18.365,0.2,1
2024-07-09 11:00:00,0.49,18.415,0.4,1
2024-07-09 12:00:00,0.37,19.015,0.4,1
2024-07-09 13:00:00,2.36,19.665,0.5,1
2024-07-09 14:00:00,2.05,20.415,0.4,1
2024-07-09 15:00:00,1.01,17.465,1.4,1
2024-07-09 16:00:00,1.95,17.565,2.4,1
2024-07-09 17:00:00,1.7,18.415,0.6,1
2024-07-09 18:00:00,2.88,18.215,0.4,1
2024-07-09 19:00:00,1.81,17.615,0.1,1
2024-07-09 20:00:00,2.57,17.615,0.0,1
2024-07-09 21:00:00,3.28,17.115,0.0,1
2024-07-09 22:00:00,3.38,17.015,0.0,1
2024-07-09 23:00:00,3.06,17.115,0.1,1
2024-07-10 00:00:00,0.85,16.865,0.0,2
2024-07-10 01:00:00,0.67,16.515,0.0,2
2024-07-10 02:00:00,0.79,16.165,0.0,2
2024-07-10 03:00:00,1.69,15.565,0.0,2
2024-07-10 04:00:00,0.28,15.865,0.0,2
2024-07-10 05:00:00,0.23,15.965,0.0,2
2024-07-10 06:00:00,0.45,15.565,0.0,2
2024-07-10 07:00:00,0.19,16.215,0.0,2
2024-07-10 08:00:00,0.45,16.965,0.0,2
2024-07-10 09:00:00,2.58,18.115,0.0,2
2024-07-10 10:00:00,3.38,19.165,0.2,2
2024-07-10 11:00:00,2.16,19.615,0.0,2
2024-07-10 12:00:00,0.77,20.115,0.0,2
2024-07-10 13:00:00,3.02,20.565,0.1,2
2024-07-10 14:00:00,2.61,19.515,0.0,2
2024-07-10 15:00:00,3.12,20.465,0.0,2
2024-07-10 16:00:00,3.66,20.715,0.0,2
2024-07-10 17:00:00,2.16,20.165,0.0,2
